ticker,date,open,high,low,close
UMA,2023-01-29,2.06411,2.15172,2.06239,2.10731
UMA,2023-01-30,2.10821,2.11963,1.9485,1.95522
UMA,2023-01-31,1.95544,2.05874,1.9551,2.04068
UMA,2023-02-01,2.04052,2.10255,1.96,2.07312
UMA,2023-02-02,2.07552,2.15633,2.06163,2.08422
UMA,2023-02-03,2.08456,2.14799,2.05647,2.12007
UMA,2023-02-04,2.11947,2.1863,2.11047,2.14657
UMA,2023-02-05,2.14627,2.17501,2.05465,2.07792
UMA,2023-02-06,2.07814,2.11336,2.04159,2.07968
UMA,2023-02-07,2.07968,2.1758,2.06226,2.16933
UMA,2023-02-08,2.16889,2.20703,2.13351,2.15235
UMA,2023-02-09,2.14553,2.14553,1.89878,1.90727
UMA,2023-02-10,1.90917,1.96519,1.88764,1.9013
UMA,2023-02-11,1.8988,1.97458,1.89697,1.95158
UMA,2023-02-12,1.9522,1.9994,1.90871,1.91565
UMA,2023-02-13,1.91459,1.92712,1.84306,1.88122
UMA,2023-02-14,1.88212,1.97151,1.87774,1.96327
UMA,2023-02-15,1.9651,2.09634,1.93744,2.07195
UMA,2023-02-16,2.07107,2.22192,2.02754,2.03489
UMA,2023-02-17,2.03464,2.26187,2.00652,2.14019
UMA,2023-02-18,2.14056,2.18989,2.12618,2.14056
UMA,2023-02-19,2.13984,2.31905,2.13562,2.24362
UMA,2023-02-20,2.24369,2.39222,2.19717,2.24857
UMA,2023-02-21,2.24836,3.0483,2.19028,2.53746
UMA,2023-02-22,2.53543,2.74052,2.26243,2.37519
UMA,2023-02-23,2.36807,2.47732,2.3413,2.34328
UMA,2023-02-24,2.34305,2.38459,2.19392,2.20288
UMA,2023-02-25,2.20296,2.24476,2.11951,2.15845
UMA,2023-02-26,2.15743,2.25022,2.15372,2.21038
UMA,2023-02-27,2.20452,2.44542,2.17301,2.26621
UMA,2023-02-28,2.26811,2.33337,2.16607,2.17471
UMA,2023-03-01,2.17481,2.26275,2.14197,2.22029
UMA,2023-03-02,2.22031,2.26045,2.15213,2.1911
UMA,2023-03-03,2.19158,2.20735,2.02048,2.03354
UMA,2023-03-04,2.03368,2.15351,1.9899,2.06474
UMA,2023-03-05,2.06504,2.17641,2.05488,2.08303
UMA,2023-03-06,2.08285,2.08335,2.03542,2.04878
UMA,2023-03-07,2.04863,2.0684,1.94586,1.96984
UMA,2023-03-08,1.969,2.00572,1.87941,1.88112
UMA,2023-03-09,1.88101,1.93197,1.737,1.75266
UMA,2023-03-10,1.75258,1.79766,1.64887,1.78205
UMA,2023-03-11,1.78212,1.86167,1.72241,1.79008
UMA,2023-03-12,1.7902,1.89925,1.79014,1.88811
UMA,2023-03-13,1.88883,2.00388,1.84734,1.98815
UMA,2023-03-14,1.99057,2.09603,1.93822,2.01344
UMA,2023-03-15,2.01436,2.05078,1.89431,1.92405
UMA,2023-03-16,1.92381,2.22323,1.91494,2.13103
UMA,2023-03-17,2.13115,2.17797,2.05791,2.13045
UMA,2023-03-18,2.13226,2.16526,2.05846,2.05954
UMA,2023-03-19,2.05836,2.11997,2.04042,2.09703
UMA,2023-03-20,2.09659,2.32082,2.0484,2.15765
UMA,2023-03-21,2.15584,2.22318,2.0394,2.07028
UMA,2023-03-22,2.07048,2.19596,1.99314,2.03055
UMA,2023-03-23,2.03243,2.14931,2.02784,2.09567
UMA,2023-03-24,2.09633,2.11083,1.99441,2.00817
UMA,2023-03-25,2.00821,2.04835,1.97175,2.00412
UMA,2023-03-26,2.00514,2.11851,1.99653,2.038
UMA,2023-03-27,2.03804,2.44174,2.0228,2.14761
UMA,2023-03-28,2.14401,2.24481,2.04247,2.09402
UMA,2023-03-29,2.09442,2.14904,2.0853,2.11986
UMA,2023-03-30,2.1234,2.16006,2.04179,2.06198
UMA,2023-03-31,2.06176,2.0957,2.03379,2.08324
UMA,2023-04-01,2.08422,2.1828,2.07136,2.11706
UMA,2023-04-02,2.11736,2.12497,2.04389,2.05848
UMA,2023-04-03,2.05848,2.09149,1.98636,2.02585
UMA,2023-04-04,2.02601,2.07379,2.01398,2.05933
UMA,2023-04-05,2.05971,2.17138,2.04274,2.06734
UMA,2023-04-06,2.06706,2.08522,2.04851,2.06452
UMA,2023-04-07,2.05834,2.08684,2.03872,2.04954
UMA,2023-04-08,2.04942,2.11609,2.04175,2.06951
UMA,2023-04-09,2.06851,2.12234,2.04713,2.07584
UMA,2023-04-10,2.07857,2.10575,2.06174,2.0993
UMA,2023-04-11,2.09942,2.12826,2.09005,2.10378
UMA,2023-04-12,2.10358,2.1217,2.04414,2.09003
UMA,2023-04-13,2.09003,2.15011,2.08033,2.10952
UMA,2023-04-14,2.10962,2.15688,2.05443,2.12346
UMA,2023-04-15,2.12286,2.13288,2.09777,2.114
UMA,2023-04-16,2.11378,2.19169,2.1019,2.14176
UMA,2023-04-17,2.14186,2.14588,2.08574,2.10634
UMA,2023-04-18,2.10614,2.14785,2.0828,2.13516
UMA,2023-04-19,2.13512,2.15949,1.98041,1.9962
UMA,2023-04-20,1.997,2.19267,1.93395,2.04386
UMA,2023-04-21,2.02894,2.0898,1.88269,1.90101
UMA,2023-04-22,1.90127,1.9528,1.89201,1.91557
UMA,2023-04-23,1.91667,1.94391,1.87085,1.9286
UMA,2023-04-24,1.9325,1.94408,1.84155,1.86526
UMA,2023-04-25,1.86526,1.9004,1.833,1.89794
UMA,2023-04-26,1.90146,1.97888,1.79594,1.8741
UMA,2023-04-27,1.8742,1.92641,1.86101,1.91083
UMA,2023-04-28,1.91071,1.97006,1.86254,1.88935
UMA,2023-04-29,1.88903,2.12809,1.88892,1.97566
UMA,2023-04-30,1.97396,1.98677,1.89764,1.91889
UMA,2023-05-01,1.91877,2.09475,1.87234,1.98091
UMA,2023-05-02,1.97993,2.38405,1.95863,2.10028
UMA,2023-05-03,2.10028,2.23485,1.95545,2.00152
UMA,2023-05-04,2.00334,2.14746,1.99052,2.07645
UMA,2023-05-05,2.07647,3.1715,2.06057,2.8606
UMA,2023-05-06,2.86661,2.99814,2.3351,2.35509
UMA,2023-05-07,2.35099,3.25933,2.32103,2.93343
UMA,2023-05-08,2.93369,3.03145,2.66266,2.69004
UMA,2023-05-09,2.69103,3.14214,2.62913,2.73773
UMA,2023-05-10,2.73673,2.86501,2.49474,2.58432
UMA,2023-05-11,2.58658,2.79279,2.32733,2.39339
UMA,2023-05-12,2.39539,2.51226,2.26113,2.3729
UMA,2023-05-13,2.3722,2.44286,2.30755,2.30835
UMA,2023-05-14,2.30545,2.36328,2.27286,2.30858
UMA,2023-05-15,2.30665,2.41049,2.29778,2.33193
UMA,2023-05-16,2.33193,2.35341,2.16547,2.2001
UMA,2023-05-17,2.20098,2.27023,2.09735,2.2421
UMA,2023-05-18,2.24362,2.37275,2.14456,2.19768
UMA,2023-05-19,2.19778,2.22509,2.15354,2.16755
UMA,2023-05-20,2.16928,2.17979,2.12131,2.14243
UMA,2023-05-21,2.14383,2.15973,2.01921,2.02221
UMA,2023-05-22,2.01901,2.11906,1.993,2.08404
UMA,2023-05-23,2.08404,2.11647,2.03506,2.06912
UMA,2023-05-24,2.06912,2.08717,1.93304,1.97088
UMA,2023-05-25,1.9709,2.03782,1.93786,1.99904
UMA,2023-05-26,1.9978,2.0162,1.98206,2.00346
UMA,2023-05-27,2.0036,2.01168,1.98359,1.99378
UMA,2023-05-28,1.99374,2.04747,1.9908,2.03147
UMA,2023-05-29,2.03147,2.07542,1.99054,1.9986
UMA,2023-05-30,1.99858,2.02755,1.96737,1.9958
UMA,2023-05-31,1.9958,1.9996,1.8913,1.91631
UMA,2023-06-01,1.91831,1.94547,1.89632,1.93056
UMA,2023-06-02,1.93054,1.95653,1.89423,1.95451
UMA,2023-06-03,1.95551,2.03945,1.94358,1.96479
UMA,2023-06-04,1.96479,2.01656,1.96263,1.98664
UMA,2023-06-05,1.99264,1.9965,1.69653,1.76651
UMA,2023-06-06,1.76453,1.81231,1.72912,1.7945
UMA,2023-06-07,1.79352,1.87915,1.72445,1.7962
UMA,2023-06-08,1.7962,1.85133,1.73817,1.78332
UMA,2023-06-09,1.78134,1.79595,1.71915,1.73065
UMA,2023-06-10,1.72969,1.74498,1.34527,1.50387
UMA,2023-06-11,1.50187,1.58978,1.48246,1.53963
UMA,2023-06-12,1.54063,1.54063,1.45451,1.52606
UMA,2023-06-13,1.52605,1.56686,1.5138,1.5278
UMA,2023-06-14,1.52382,1.54074,1.4477,1.45987
UMA,2023-06-15,1.46687,1.49261,1.41417,1.48577
UMA,2023-06-16,1.47977,1.51533,1.43787,1.49682
UMA,2023-06-17,1.49582,1.54198,1.48586,1.52036
UMA,2023-06-18,1.51936,1.53228,1.47967,1.48866
UMA,2023-06-19,1.48567,1.50755,1.47059,1.49354
UMA,2023-06-20,1.49452,1.55808,1.48557,1.55523
UMA,2023-06-21,1.55523,1.64797,1.55423,1.62608
UMA,2023-06-22,1.62316,1.681,1.57117,1.58833
UMA,2023-06-23,1.57933,1.62058,1.5553,1.61093
UMA,2023-06-24,1.60895,1.64869,1.58398,1.59
UMA,2023-06-25,1.59099,1.81476,1.57785,1.68354
UMA,2023-06-26,1.68154,1.68764,1.60824,1.61235
UMA,2023-06-27,1.60335,1.63662,1.58832,1.61031
UMA,2023-06-28,1.61031,1.62228,1.4879,1.50498
UMA,2023-06-29,1.50598,1.5648,1.50082,1.53086
UMA,2023-06-30,1.5278,1.62071,1.48854,1.60447
UMA,2023-07-01,1.59744,1.64662,1.59433,1.622
UMA,2023-07-02,1.62198,1.63895,1.58678,1.60714
UMA,2023-07-03,1.60814,1.67839,1.60603,1.65412
UMA,2023-07-04,1.65812,1.72141,1.62436,1.67637
UMA,2023-07-05,1.67534,1.68717,1.58719,1.60526
UMA,2023-07-06,1.60524,1.64695,1.55688,1.58787
UMA,2023-07-07,1.58687,1.59014,1.54905,1.58016
UMA,2023-07-08,1.58014,1.61903,1.57209,1.58025
UMA,2023-07-09,1.58025,1.61832,1.57816,1.59729
UMA,2023-07-10,1.59329,1.59329,1.523,1.56112
UMA,2023-07-11,1.5733,1.67325,1.55088,1.59303
UMA,2023-07-12,1.59206,1.63303,1.57184,1.58595
UMA,2023-07-13,1.58897,1.66967,1.58384,1.64666
UMA,2023-07-14,1.64664,1.76253,1.61579,1.64377
UMA,2023-07-15,1.64381,1.68352,1.63659,1.64949
UMA,2023-07-16,1.64949,1.65348,1.60477,1.60776
UMA,2023-07-17,1.59875,1.63949,1.57741,1.61027
UMA,2023-07-18,1.61027,1.63928,1.55005,1.56935
UMA,2023-07-19,1.57038,1.59798,1.56227,1.58298
UMA,2023-07-20,1.58398,1.692,1.56012,1.62885
UMA,2023-07-21,1.60386,1.66292,1.60386,1.61902
UMA,2023-07-22,1.61902,1.658,1.61318,1.61816
UMA,2023-07-23,1.61818,1.642,1.57721,1.62597
UMA,2023-07-24,1.63397,1.64593,1.53683,1.54981
UMA,2023-07-25,1.54981,1.56681,1.53674,1.55289
UMA,2023-07-26,1.55289,1.56298,1.52471,1.55806
UMA,2023-07-27,1.55806,1.68058,1.54203,1.64656
UMA,2023-07-28,1.63956,1.82543,1.5969,1.61897
UMA,2023-07-29,1.61895,1.65,1.60297,1.62
UMA,2023-07-30,1.61898,1.65408,1.54803,1.60387
UMA,2023-07-31,1.59586,1.63687,1.57773,1.58673
UMA,2023-08-01,1.58675,1.61784,1.55488,1.58819
UMA,2023-08-02,1.58819,1.61311,1.57201,1.60309
UMA,2023-08-03,1.59909,1.61603,1.56745,1.59269
UMA,2023-08-04,1.59271,1.59271,1.544,1.55299
UMA,2023-08-05,1.55099,1.60741,1.54899,1.59128
UMA,2023-08-06,1.58648,1.63792,1.57658,1.62955
UMA,2023-08-07,1.62955,1.66333,1.60426,1.64008
UMA,2023-08-08,1.63908,1.66758,1.61981,1.65875
UMA,2023-08-09,1.65875,1.66518,1.62314,1.65056
UMA,2023-08-10,1.65156,1.6867,1.62911,1.63626
UMA,2023-08-11,1.63225,1.64036,1.59814,1.59824
UMA,2023-08-12,1.59824,1.62212,1.59724,1.6111
UMA,2023-08-13,1.60908,1.65494,1.60905,1.63572
UMA,2023-08-14,1.63671,1.65013,1.60923,1.62713
UMA,2023-08-15,1.62415,1.62844,1.47848,1.54227
UMA,2023-08-16,1.5423,1.55544,1.44031,1.46136
UMA,2023-08-17,1.46237,1.50327,1.25599,1.34625
UMA,2023-08-18,1.34822,1.42042,1.33227,1.41129
UMA,2023-08-19,1.40642,1.44373,1.40445,1.42763
UMA,2023-08-20,1.42359,1.43474,1.39887,1.41993
UMA,2023-08-21,1.41791,1.4259,1.36174,1.38579
UMA,2023-08-22,1.38679,1.40159,1.31563,1.32254
UMA,2023-08-23,1.33355,1.41538,1.32847,1.39773
UMA,2023-08-24,1.39272,1.40563,1.35712,1.35731
UMA,2023-08-25,1.35631,1.37732,1.34346,1.36623
UMA,2023-08-26,1.36626,1.38324,1.35323,1.36025
UMA,2023-08-27,1.35525,1.3634,1.34927,1.35935
UMA,2023-08-28,1.36035,1.36836,1.32595,1.35031
UMA,2023-08-29,1.3503,1.41411,1.32703,1.40527
UMA,2023-08-30,1.40525,1.41686,1.36027,1.373
UMA,2023-08-31,1.371,1.37315,1.29788,1.31384
UMA,2023-09-01,1.31383,1.38926,1.30749,1.3403
UMA,2023-09-02,1.34032,1.39862,1.32953,1.36285
UMA,2023-09-03,1.36285,1.4229,1.34377,1.35477
UMA,2023-09-04,1.35376,1.38767,1.33051,1.35462
UMA,2023-09-05,1.35662,1.47999,1.34136,1.37427
UMA,2023-09-06,1.37433,1.38921,1.34146,1.36916
UMA,2023-09-07,1.36916,1.40929,1.36432,1.40029
UMA,2023-09-08,1.39534,1.41947,1.37652,1.3988
UMA,2023-09-09,1.4018,1.52353,1.39261,1.49255
UMA,2023-09-10,1.48253,1.50062,1.37559,1.40048
UMA,2023-09-11,1.40148,1.41446,1.28159,1.30458
UMA,2023-09-12,1.30458,1.37843,1.29962,1.32589
UMA,2023-09-13,1.32688,1.355,1.30575,1.33927
UMA,2023-09-14,1.33827,1.37804,1.33191,1.3694
UMA,2023-09-15,1.36938,1.38307,1.34592,1.37996
UMA,2023-09-16,1.37894,1.42013,1.37689,1.39513
UMA,2023-09-17,1.39513,1.4142,1.32625,1.33532
UMA,2023-09-18,1.33532,1.39832,1.32928,1.37522
UMA,2023-09-19,1.37522,1.41214,1.36218,1.4022
UMA,2023-09-20,1.4022,1.42317,1.39304,1.40007
UMA,2023-09-21,1.40108,1.43206,1.37701,1.39194
UMA,2023-09-22,1.39194,1.4099,1.37692,1.4039
UMA,2023-09-23,1.40292,1.448,1.35307,1.3661
UMA,2023-09-24,1.3671,1.38111,1.35205,1.35305
UMA,2023-09-25,1.35205,1.36578,1.32901,1.36192
UMA,2023-09-26,1.36492,1.37671,1.35942,1.36041
UMA,2023-09-27,1.35942,1.37713,1.34487,1.36099
UMA,2023-09-28,1.36099,1.4231,1.35307,1.40496
UMA,2023-09-29,1.40496,1.43986,1.40096,1.43384
UMA,2023-09-30,1.42784,1.43993,1.40025,1.40828
UMA,2023-10-01,1.40728,1.4492,1.39813,1.41816
UMA,2023-10-02,1.41816,1.46178,1.36637,1.3854
UMA,2023-10-03,1.3854,1.39917,1.35795,1.36299
UMA,2023-10-04,1.36399,1.36911,1.31416,1.35107
UMA,2023-10-05,1.35105,1.36396,1.33248,1.33737
UMA,2023-10-06,1.33736,1.36033,1.32904,1.35355
UMA,2023-10-07,1.35355,1.36278,1.34266,1.34477
UMA,2023-10-08,1.34276,1.37385,1.32877,1.35077
UMA,2023-10-09,1.35177,1.36173,1.27332,1.30726
UMA,2023-10-10,1.30626,1.31424,1.26414,1.27214
UMA,2023-10-11,1.27213,1.29312,1.25095,1.25865
UMA,2023-10-12,1.25865,1.27176,1.23184,1.24854
UMA,2023-10-13,1.24853,1.28654,1.24451,1.27672
UMA,2023-10-14,1.27672,1.297,1.26281,1.29392
UMA,2023-10-15,1.29692,1.31392,1.28103,1.30505
UMA,2023-10-16,1.30505,1.79436,1.29605,1.54363
UMA,2023-10-17,1.54463,1.6166,1.44155,1.47755
UMA,2023-10-18,1.47655,1.54462,1.46154,1.52132
UMA,2023-10-19,1.52032,1.55523,1.23924,1.34854
UMA,2023-10-20,1.35153,1.3818,1.34455,1.36857
UMA,2023-10-21,1.36957,1.38555,1.35343,1.38268
UMA,2023-10-22,1.38268,1.39567,1.3368,1.36246
UMA,2023-10-23,1.36246,1.40441,1.36019,1.37471
UMA,2023-10-24,1.3747,1.50406,1.3747,1.44483
UMA,2023-10-25,1.44683,1.51141,1.43413,1.47335
UMA,2023-10-26,1.47534,1.53537,1.44496,1.48
UMA,2023-10-27,1.479,1.51014,1.45117,1.47332
UMA,2023-10-28,1.47334,1.51118,1.47032,1.49524
UMA,2023-10-29,1.49524,1.52233,1.47627,1.51453
UMA,2023-10-30,1.51455,1.53922,1.48165,1.5185
UMA,2023-10-31,1.51852,1.54162,1.43143,1.47262
UMA,2023-11-01,1.4726,1.53751,1.43321,1.52747
UMA,2023-11-02,1.52649,1.62383,1.48125,1.52318
UMA,2023-11-03,1.52418,1.5292,1.45326,1.50959
UMA,2023-11-04,1.50959,1.56977,1.50762,1.55392
UMA,2023-11-05,1.5519,1.60612,1.54456,1.55424
UMA,2023-11-06,1.55421,1.62526,1.54721,1.62045
UMA,2023-11-07,1.61945,1.65656,1.53417,1.59072
UMA,2023-11-08,1.59072,1.65555,1.57871,1.64338
UMA,2023-11-09,1.64336,1.71075,1.47327,1.59232
UMA,2023-11-10,1.5933,1.95223,1.5923,1.82295
UMA,2023-11-11,1.82195,1.95706,1.77508,1.84446
UMA,2023-11-12,1.84444,1.94903,1.75051,1.90376
UMA,2023-11-13,1.90376,1.93016,1.79068,1.81351
UMA,2023-11-14,1.81052,1.82151,1.65415,1.72222
UMA,2023-11-15,1.72224,1.85941,1.71827,1.84088
UMA,2023-11-16,1.84094,1.87656,1.70015,1.73519
UMA,2023-11-17,1.73519,1.79936,1.65712,1.73559
UMA,2023-11-18,1.73557,1.76269,1.64572,1.71184
UMA,2023-11-19,1.71284,1.77181,1.67192,1.77078
UMA,2023-11-20,1.77078,1.87169,1.76063,1.81825
UMA,2023-11-21,1.81824,1.83021,1.61761,1.62763
UMA,2023-11-22,1.62762,1.83368,1.61461,1.81958
UMA,2023-11-23,1.81054,1.96455,1.80068,1.88526
UMA,2023-11-24,1.87726,1.92621,1.84853,1.85647
UMA,2023-11-25,1.85648,1.91117,1.84937,1.87911
UMA,2023-11-26,1.88211,1.88708,1.77071,1.8347
UMA,2023-11-27,1.83468,1.84763,1.77012,1.79604
UMA,2023-11-28,1.79604,2.12651,1.76096,1.94113
UMA,2023-11-29,1.94012,2.12104,1.8611,1.94123
UMA,2023-11-30,1.94125,2.03845,1.87117,1.93831
UMA,2023-12-01,1.93833,1.99038,1.91336,1.94378
UMA,2023-12-02,1.94476,1.98175,1.92286,1.9659
UMA,2023-12-03,1.9639,1.9899,1.92061,1.96371
UMA,2023-12-04,1.96369,2.04063,1.88989,2.0091
UMA,2023-12-05,1.99008,2.0492,1.81975,2.04625
UMA,2023-12-06,2.04525,2.14602,1.97706,2.00722
UMA,2023-12-07,2.00722,2.1204,1.93727,2.08573
UMA,2023-12-08,2.08573,2.10661,2.05731,2.09069
UMA,2023-12-09,2.09069,2.16171,2.08267,2.12355
UMA,2023-12-10,2.12157,2.15,2.03137,2.12506
UMA,2023-12-11,2.12411,2.13719,1.82907,2.11501
UMA,2023-12-12,2.11501,2.27209,2.04208,2.11807
UMA,2023-12-13,2.11607,2.20309,1.95414,2.1825
UMA,2023-12-14,2.1705,2.24938,2.09196,2.19335
UMA,2023-12-15,2.18737,2.18839,2.075,2.08819
UMA,2023-12-16,2.08919,2.24181,2.03382,2.20923
UMA,2023-12-17,2.20923,2.48364,2.12311,2.15877
UMA,2023-12-18,2.15975,2.1871,1.96309,2.09837
UMA,2023-12-19,2.09839,2.31782,2.09437,2.20987
UMA,2023-12-20,2.2059,2.2743,2.15537,2.21707
UMA,2023-12-21,2.22009,2.22993,2.13404,2.16641
UMA,2023-12-22,2.16641,2.2196,2.14432,2.21275
UMA,2023-12-23,2.20877,2.22384,2.1169,2.19407
UMA,2023-12-24,2.19407,2.29028,2.16451,2.19745
UMA,2023-12-25,2.19743,2.33828,2.18442,2.30051
UMA,2023-12-26,2.30048,2.43283,2.19396,2.38976
UMA,2023-12-27,2.38776,2.48847,2.30895,2.36847
UMA,2023-12-28,2.36823,2.41445,2.2084,2.23596
UMA,2023-12-29,2.23596,2.31909,2.14345,2.16043
UMA,2023-12-30,2.16043,2.27484,2.16043,2.25393
UMA,2023-12-31,2.25493,2.28674,2.21276,2.26443
UMA,2024-01-01,2.2064,2.28446,2.14998,2.28243
UMA,2024-01-02,2.28246,2.34003,2.20884,2.24483
UMA,2024-01-03,2.24585,2.3447,1.79623,2.14479
UMA,2024-01-04,2.14284,2.18653,2.07441,2.13454
UMA,2024-01-05,2.13452,2.26588,2.04539,2.09065
UMA,2024-01-06,2.09065,2.11486,1.94078,2.04323
UMA,2024-01-07,2.02511,2.08708,1.84611,1.8752
UMA,2024-01-08,1.8692,1.92769,1.72593,1.91771
UMA,2024-01-09,1.91871,1.93855,1.78421,1.86458
UMA,2024-01-10,1.86458,2.02661,1.83051,2.0095
UMA,2024-01-11,2.00952,2.11074,1.9773,2.0371
UMA,2024-01-12,2.0381,2.15598,1.88279,1.91274
UMA,2024-01-13,1.91081,2.01252,1.8884,2.01152
UMA,2024-01-14,2.01152,2.01958,1.93649,1.97405
UMA,2024-01-15,1.97305,2.09491,1.92465,1.97318
UMA,2024-01-16,1.97318,2.03682,1.97316,2.0307
UMA,2024-01-17,2.02968,2.10206,1.98379,2.04795
UMA,2024-01-18,2.04795,2.82317,1.96698,2.66231
UMA,2024-01-19,2.64932,6.47671,2.50959,5.27178
UMA,2024-01-20,5.27777,5.57897,3.93928,4.66217
UMA,2024-01-21,4.65618,6.36137,4.48681,5.55555
UMA,2024-01-22,5.55811,6.06708,4.86269,5.80278
UMA,2024-01-23,5.79579,7.0144,5.34743,5.69199
UMA,2024-01-24,5.72296,6.39403,5.11613,5.13233
UMA,2024-01-25,5.13233,5.58476,4.56908,5.33612
UMA,2024-01-26,5.32712,5.85819,5.08205,5.17491
UMA,2024-01-27,5.17386,5.66543,5.02205,5.35595
UMA,2024-01-28,5.35595,5.39681,5.04619,5.05719
UMA,2024-01-29,5.05919,5.27673,4.96291,5.125
UMA,2024-01-30,5.12505,5.25895,4.83969,5.2129
UMA,2024-01-31,5.21895,5.21895,4.40162,4.43152
UMA,2024-02-01,4.43152,4.55577,4.24539,4.51069
UMA,2024-02-02,4.51069,4.69638,4.26102,4.48362
UMA,2024-02-03,4.48362,4.50306,4.26925,4.4115
UMA,2024-02-04,4.4075,4.45862,4.10644,4.1792
UMA,2024-02-05,4.11411,4.20287,4.02242,4.08264
UMA,2024-02-06,4.08264,4.21855,4.04579,4.13772
UMA,2024-02-07,4.13768,4.30924,4.05172,4.16917
UMA,2024-02-08,4.16912,4.18608,3.9798,4.03285
UMA,2024-02-09,4.03285,4.26415,4.00872,4.1444
UMA,2024-02-10,4.13744,4.21069,4.06714,4.09319
UMA,2024-02-11,4.09719,4.13974,3.97319,4.00212
UMA,2024-02-12,3.99916,4.80614,3.93622,4.46596
UMA,2024-02-13,4.47192,4.49607,4.14533,4.32369
UMA,2024-02-14,4.32573,4.45641,4.21018,4.43112
UMA,2024-02-15,4.43012,4.74374,4.30063,4.44987
UMA,2024-02-16,4.44987,4.48351,4.17008,4.22625
UMA,2024-02-17,4.22625,4.26539,4.0136,4.01488
UMA,2024-02-18,4.17975,4.24847,4.16079,4.24847
UMA,2024-02-19,4.24655,4.29599,4.13541,4.26402
UMA,2024-02-20,4.26498,4.50595,3.68503,3.88274
UMA,2024-02-21,3.88278,4.03748,3.77758,3.924
UMA,2024-02-22,3.924,3.98476,3.81785,3.90575
UMA,2024-02-23,3.90671,3.95592,3.76292,3.88446
UMA,2024-02-24,3.88746,4.02152,3.78374,3.97596
UMA,2024-02-25,3.981,4.05904,3.87781,3.97784
UMA,2024-02-26,3.9798,4.22792,3.89284,4.17271
UMA,2024-02-27,4.17271,4.34152,4.08376,4.27771
UMA,2024-02-28,4.27671,4.78349,3.61341,4.17492
UMA,2024-02-29,4.16992,4.36945,3.99423,4.04238
UMA,2024-03-01,4.05239,4.32937,4.04954,4.32933
UMA,2024-03-02,4.32833,4.51641,4.32524,4.4813
UMA,2024-03-03,4.48139,4.70888,4.17959,4.3189
UMA,2024-03-04,4.32094,4.46087,4.16746,4.37781
UMA,2024-03-05,4.37746,4.64146,3.59134,3.81363
UMA,2024-03-06,3.81763,4.13471,3.80947,3.96998
UMA,2024-03-07,3.95898,4.19416,3.89567,4.143
UMA,2024-03-08,4.17496,4.33692,3.97383,4.23875
UMA,2024-03-09,4.23875,5.48334,4.22415,4.78231
UMA,2024-03-10,4.78331,4.92692,4.56024,4.58769
UMA,2024-03-11,4.59383,4.82312,4.47283,4.66893
UMA,2024-03-12,4.66993,5.18833,4.54323,4.91534
UMA,2024-03-13,4.92935,5.14626,4.79026,4.91395
UMA,2024-03-14,4.78761,4.8202,4.41238,4.63038
UMA,2024-03-15,4.63033,4.68547,4.07618,4.3553
UMA,2024-03-16,4.37639,4.54327,3.95183,4.01663
UMA,2024-03-17,4.01171,4.15288,3.80619,4.12877
UMA,2024-03-18,4.12977,4.17262,3.81339,3.86973
UMA,2024-03-19,3.86477,3.97044,3.39127,3.4972
UMA,2024-03-20,3.48993,3.91253,3.43125,3.88196
UMA,2024-03-21,3.884,3.95096,3.7415,3.86111
UMA,2024-03-22,3.86307,3.95368,3.63545,3.71682
UMA,2024-03-23,3.71682,3.906,3.71282,3.84
UMA,2024-03-24,3.84396,3.9498,3.75683,3.93772
UMA,2024-03-25,3.93876,4.17004,3.90329,4.11462
UMA,2024-03-26,4.11362,4.28833,4.05869,4.15904
UMA,2024-03-27,4.16908,4.77657,4.15004,4.30645
UMA,2024-03-28,4.30341,4.37351,4.15759,4.2699
UMA,2024-03-29,4.2699,4.39579,4.18642,4.34909
UMA,2024-03-30,4.34134,4.36405,4.18096,4.20064
UMA,2024-03-31,4.19864,4.44658,4.16179,4.37552
UMA,2024-04-01,4.38053,4.45129,4.04243,4.16558
UMA,2024-04-02,4.16958,4.2194,3.73892,3.79952
UMA,2024-04-03,3.80052,3.94974,3.63705,3.70707
UMA,2024-04-04,3.70304,3.89899,3.63458,3.7669
UMA,2024-04-05,3.7629,3.81271,3.57597,3.75746
UMA,2024-04-06,3.77717,3.82303,3.73968,3.79491
UMA,2024-04-07,3.79495,3.92186,3.78198,3.83031
UMA,2024-04-08,3.84731,4.04254,3.7923,4.00376
UMA,2024-04-09,4.00376,4.03992,3.71596,3.73728
UMA,2024-04-10,3.73728,3.75042,3.45538,3.53489
UMA,2024-04-11,3.53789,3.66878,3.47823,3.57525
UMA,2024-04-12,3.57529,3.65044,2.57445,2.87286
UMA,2024-04-13,2.87383,2.93788,2.10602,2.29986
UMA,2024-04-14,2.30086,2.62931,2.26486,2.52776
UMA,2024-04-15,2.52876,2.79896,2.51168,2.56144
UMA,2024-04-16,2.56344,2.70181,2.48947,2.68954
UMA,2024-04-17,2.67854,2.69994,2.46698,2.61871
UMA,2024-04-18,2.62371,2.64327,2.49188,2.62479
UMA,2024-04-19,2.62479,2.77072,2.398,2.67683
UMA,2024-04-20,2.67888,2.91773,2.60907,2.90487
UMA,2024-04-21,2.90287,2.92817,2.78361,2.85048
UMA,2024-04-22,2.84848,2.94162,2.80822,2.87483
UMA,2024-04-23,2.87486,3.15432,2.82853,2.94194
UMA,2024-04-24,2.94194,3.04279,2.771,2.81641
