date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
20/2/20 7:54,PAYMENT RECEIVED,20888,0,a70d7e9db00d7faa6225a7bed0711bd76f850b396f5772e63d5a8a44dc269942,20958.90024
20/2/20 2:29,PAYMENT SENT,0,-1200.000189,826b21ca7dcbdc451d47b8ec6e845f9ecfb03b59fac30109304af381a451a400,70.90024066
11/2/20 0:14,PAYMENT SENT,0,-2000.000364,539ed69c6f64fda27946bf3679a4a2a545b716478f0feac1faf7d70f9dfb36aa,1270.90043
10/2/20 12:58,PAYMENT SENT,0,-1500.000119,cccb6f5fb3f4c955c422555902305958e377bb8a9087897ac0931f021d2a05d7,3270.900794
27/1/20 14:55,PAYMENT SENT,0,-1500.000221,ed3bca75de1b8f6b97989ab96e650e80a187d8333a813e8bd377e1d6190ee0bc,4770.900912
26/1/20 13:34,PAYMENT RECEIVED,2,0,71ed2c2729706d32704ae2ddd53cda3920529a1ce5a6736f86e834208db6a906,6270.901133
26/1/20 12:45,PAYMENT SENT,0,-2.0003322,3b7f3b0632eb6a66f20073b5c28c8c77cc4e082e454dc71c2526c726cc0f37ce,6268.901133
21/1/20 23:35,PAYMENT SENT,0,-2000.000234,a4dae236ba8b8fbd419bb3fa90f4e582343f11889cf298605af160cc0615d07a,6270.901466
14/1/20 16:30,PAYMENT SENT,0,-1500.000146,ac239035812112bf4b34f17321310ffec7d1be40236248577394fff75d477c05,8270.9017
13/1/20 14:40,PAYMENT SENT,0,-1500.000095,0c5d14e2e9e90752804397c0e58c6b038e576f8a6f4620e4faa19af821448ff8,9770.901846
12/1/20 1:40,PAYMENT SENT,0,-2000.000313,7011ddb4820a63e10e7f02e0ec270c9ce0e8ff04d75115b7a7c6906ee9207d30,11270.90194
9/1/20 16:47,PAYMENT SENT,0,-1500.000302,28d800cce1dc9d7e21dfe86cb067db3f1971859176f4ebc1fb58154e05d90b2f,14770.90256
9/1/20 16:47,PAYMENT SENT,0,-1500.000302,f8a8077707a147e98c90831b1b2bcc4a60d9fa3a2f6dff3ee533361140a4e256,13270.90225
31/12/19 15:11,PAYMENT SENT,0,-2000.000069,aed35c3b4425a56728dc8548c242e17bef2728cab94db5f64f7268b45d47e877,16270.90286
27/12/19 19:00,PAYMENT SENT,0,-1500.000069,b8fb9855c39899a6b1d9e487decf91a3fe86b6ad6afd5b36dd0f75f202c2490c,18270.90293
27/12/19 19:00,PAYMENT SENT,0,-1500.000079,3ac5df4c042aac9288721cdd848bcf8e8891c10b1c828f751fb79ce12a92dc41,19770.903
25/12/19 11:01,PAYMENT RECEIVED,20888,0,8e424276a59a93afaaf6e7883af737656b1dffae5d5c1f15bbb679cba8b162ba,21270.90307
25/12/19 8:37,PAYMENT SENT,0,-2000.000094,dbe82654587c6b8064d22717f9aef21b8ebe71c071964e2be96d3a937db89f55,382.9030745
20/12/19 7:48,PAYMENT RECEIVED,7.77E-06,0,53bccbde6a313d9ecb3cf886bb5fb74cde0b4aa9f3f49da43ce6e70d2dee8475,2382.903169
18/12/19 17:25,PAYMENT SENT,0,-2000.000245,a1552c9f5493472df6bde98f169df035836b4d58c4685d235d51844693f0759a,2382.903161
17/12/19 10:30,PAYMENT SENT,0,-1500.000115,7d6e30a735de61e7b5ead995f3ba56b7615bbc91a4f35f956a01665525b13364,4382.903406
17/12/19 10:30,PAYMENT SENT,0,-1500.000115,9eac8215491ad91aca97e47cd9ad01e312a0b60968020e7563556e0324ceb373,5882.90352
12/12/19 23:33,PAYMENT SENT,0,-1500.000176,ba81e60bc875000b6dcdc1c1f42c089d61c313e2b3ee0494a5b27d7639fa45d4,7382.903635
12/12/19 23:33,PAYMENT SENT,0,-1500.000176,0ef23897495b46aace0803e506792f9142bb14e98f5d96cff27fb05048cd0315,8882.903811
9/12/19 10:38,PAYMENT SENT,0,-2000.000051,3336b7150f8b36a378545b5a4fd2806288004f059fd8d84e8b9a5aca92ac0546,10382.90399
9/12/19 10:38,PAYMENT SENT,0,-2000.000051,4050b5a03f6e97372053c7cedb44f026a02db32dc8b5e4950a3b74ea3afcfc37,12382.90404
6/12/19 14:42,PAYMENT SENT,0,-1800.000225,44c60962489dc88047c00aff190dc85379e30d33b6facee9ab10e0ba5aca9840,14382.90409
6/12/19 14:42,PAYMENT SENT,0,-1800.000225,1edd5ea5a9ae71637fef78b6b3435d385e77281f5012ebd0674576a22ed678da,16182.90431
4/12/19 1:50,PAYMENT SENT,0,-1500.000176,c462e74cdfeb066a955d29f948977d2b8d773e1a6f60d5325639c4907ac211d2,19482.90469
4/12/19 1:50,PAYMENT SENT,0,-1500.000154,c050f550f89dece150720c918fe511d8dc8f9d2a454656b705c0bab47a6807e3,17982.90454
3/12/19 15:46,PAYMENT RECEIVED,20888,0,52af1ed9a3c0f17d45163d95f18f8ee20b6b5b916a6841467cdd9e98e41c3b7f,20982.90487
3/12/19 11:06,PAYMENT SENT,0,-1400.000167,3b2996498bce2614cde0250970e77f6207a7b0bcabf25c877b6aba8b336caf3a,94.90486943
1/12/19 10:33,PAYMENT SENT,0,-2400.000122,77a872fcd39081d9eea1005963eec843c7b3d6f7ff5d1fd9ce6baf7bd635495f,1494.905036
1/12/19 10:33,PAYMENT SENT,0,-2000.000107,c2727a40216acd55c16416c252f22992402fb7c26b673205f03e7d4afd1d19be,3894.905158
26/11/19 10:18,PAYMENT SENT,0,-2300.000449,ee23e47175b0492bc6c4e3f5bc3f07290f9586c1ccfdc9e0a8394269efd45ce0,5894.905266
