date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
4/9/20 15:33,PAYMENT SENT,0,-1500.001254,371129e07d16380dcec412c90db0186ef62a034690adb0d0e1ef57c86b6c4306,48787.83377
3/9/20 22:07,PAYMENT RECEIVED,1501,0,462f12056807ac8b305d7736829f369d20f9ba6f8d2ad879431b3ea7cda4c7c6,50287.83502
3/9/20 14:26,PAYMENT SENT,0,-1500.00068,5a0292f279ded748ce441a403790df202dcabf41082f53d724cb0f50305d41d7,48786.83502
3/9/20 13:59,PAYMENT SENT,0,-1500.005271,886be8024173ee107baa79e584957c972c4e4ad2fb61ff81908931eeff8d5bc6,50286.83571
3/9/20 13:49,PAYMENT SENT,0,-1500.005844,5b3fd0c10f4b294bdd83cfd1ecbaf2cfad201c386171eb61acf1c785a5c971d1,51786.84098
3/9/20 13:49,PAYMENT SENT,0,-1500.005844,13963db2a45af5a93943f7c7a5000dc98b3e8662234187c72b4b55907c4bbf89,53286.84682
3/9/20 0:46,PAYMENT RECEIVED,1001,0,696ebab417701b8ec6e34ad81e43a8176850f1c2935c2a2a1292045e18d186a6,54786.85266
2/9/20 22:20,PAYMENT RECEIVED,2002,0,14808ce586b2fd9d1be8c419d428a326852440f58e4b7db8b5f26fb8108eebae,53785.85266
2/9/20 20:05,PAYMENT SENT,0,-3000.901447,ef608f9dd86e2cbcf68c071f7f0b0bc59d97da5b9672109ff3e9d80e851aec38,51783.85266
2/9/20 19:59,PAYMENT SENT,0,-1000.000679,69a8b63db8002f924ef1eba0204265d118dcbba064f56191afb60b2cd15d5ad2,54784.75411
2/9/20 15:53,PAYMENT SENT,0,-1500.003005,cf4e32b53687fd6c21cf6b30dc0ed76cab948c6972bafd8f926e33ad47cba79c,55784.75479
1/9/20 22:34,PAYMENT SENT,0,-1000.000679,eab11d1f54e9899556f132343faa4468017f49cf9b037a2537b6c27c3552e96c,57284.75779
1/9/20 18:13,PAYMENT RECEIVED,501,0,d073f6c1119d622ff1f7ceee0602db6e8c30332a29cba1bf751a9c148e00b9c1,58284.75847
31/8/20 17:44,PAYMENT RECEIVED,501,0,e03d2b5d38087ca6086cee19d6205b1e8cd99d5d308461490918bf6ae422fe14,57783.75847
30/8/20 12:17,PAYMENT RECEIVED,5.47E-06,0,c91ecb6c8a32d7e4ccb89233675b25bc3459c4357066abfcda0985c7242385d8,57282.75847
29/8/20 18:57,PAYMENT RECEIVED,1001,0,464489308410a1754efe096ba60a20d3a115a2cb3b1a8c9ab98e09f9d000417b,57282.75847
